,noun
4322,非
4323,♪
4324,ザーサイ
4325,クセ
4326,塩味
4327,味わい
4328,淡白
4329,豆腐
4330,豆腐
4331,変幻
4332,自在
4333,病み付き
4334,♪
4335,自分
4336,家
4337,再現
4338,名物
4339,唐
4340,醤油
4341,ポン酢
4342,ネギ
4343,塩
4344,ディップ
4345,タイプ
4346,今回
4347,ポン酢
4348,♪
4349,何
4350,外見
4351,衣
4352,部分
4353,感じ
4354,食
4355,感
4356,特徴
4357,的
4358,肉
4359,部分
4360,到達
4361,プリップリジューシー
4362,鶏肉
4363,魅了
4364,居酒屋
4365,専門
4366,店
4367,味わい
4368,驚き
4369,店
4370,方
4371,曰く
4372,:
4373,:
4374,ハイカラ
4375,セット
4376,事
4377,焼
4378,想像
4379,味
4380,焼きうどん
4381,別物
4382,海鮮
4383,系
4384,旨味
4385,豊富
4386,塩味
4387,風
4388,焼きそば
4389,味わい
4390,野菜
4391,火
4392,方
4393,絶妙
4394,店
4395,シェフ
4396,只者
4397,店内
4398,女子
4399,%
4400,近く
4401,女子
4402,仲間
4403,仲良し
4404,仲間
4405,カップル
4406,原宿
4407,若者
4408,街
4409,クオリティー
4410,居酒屋
4411,再訪
4412,週末
4413,家族
4414,晩
4415,御飯
4416,電話
4417,名
4418,席
4419,事
4420,満席
4421,ラッキー
4422,名物
4423,クロクロセット
4424,始まり
4425,レバー
4426,パテ
4427,黒
4428,手羽
4429,先
4430,鳥
4431,タタキ
4432,ネギ
4433,最高
4434,レバー
4435,パテ
4436,一品
4437,今回
4438,締め
4439,餃子
4440,ラーメン
4441,人
4442,玉
4443,酒
4444,鹿児島
4445,芋
4446,焼酎
4447,杯
4448,大
4449,満足
4450,野球
4451,観戦
4452,後
4453,訪問
4454,四
4455,人
4456,テーブル
4457,人
4458,使用
4459,椅子
4460,近く
4461,テーブル
4462,サービス
4463,雰囲気
4464,話し声
4465,看板
4466,鳥
4467,料理
4468,料理
4469,食べ物
4470,野菜
4471,塚田
4472,農場
4473,野菜
4474,好き
4475,味噌
4476,後輩
4477,結婚式
4478,次
4479,会
4480,サークル
4481,メンバー
4482,次
4483,会
4484,表参道
4485,場所
4486,塚田
4487,農場
4488,土曜
4489,気軽
4490,居酒屋
4491,結構
4492,盛況
4493,極み
4494,レモンサワー
4495,最近
4496,レモン
4497,サワー
4498,本家
4499,本元
4500,ホント
4501,後輩
4502,同士
4503,結婚式
4504,名
4505,以上
4506,次
4507,会
4508,中
4509,上
4510,番目
4511,アラサー
4512,原宿
4513,駅
4514,地下
4515,沖縄
4516,料理
4517,屋
4518,コロナ
4519,対策
4520,席
4521,営業
4522,時間
4523,時半
4524,テイクアウトメニュー
4525,カウンター
4526,テーブル
4527,席
4528,サイコロ
4529,チンチロリンハイボール
4530,ゾロ
4531,目
4532,無料
4533,偶数
4534,奇数
4535,メガ
4536,ポーク
4537,卵
4538,沖縄
4539,ポーク
4540,卵
4541,感じ
4542,東京
4543,方
4544,サラダ
4545,ヘルシー
4546,島
4547,豆腐
4548,冷奴
4549,島
4550,豆腐
4551,硬め
4552,食
4553,感
4554,好き
4555,ミミガーコリコリ
4556,味付け
4557,ポン酢
4558,チャンプル
4559,卵
4560,ポーク
4561,ボリューム
4562,野菜
4563,味
4564,ソーキソバ
4565,厚
4566,切り
4567,大きめ
4568,角
4569,骨
4570,柔ら
4571,ソーキソバ
4572,久しぶり
4573,コーレグース
4574,店
4575,原宿
4576,店
4577,他
4578,渋谷
4579,店
4580,三軒茶屋
4581,店
4582,沖縄
4583,料理
4584,野菜
4585,原宿
4586,駅前
4587,沖縄
4588,料理
4589,屋
4590,階段
4591,～
4592,食堂
4593,以前
4594,存在
4595,把握
4596,同僚
4597,仕事
4598,生ビール
4599,乾杯
4600,チンチロリンゲーム
4601,開始
4602,目
4603,ドリンク
4604,無料
4605,一
4606,発
4607,目
4608,目
4609,次
4610,次
4611,チャレンジ
4612,目
4613,料理
4614,ラフテー
4615,ゴーヤチャンプル
4616,メヒカリ
4617,海
4618,ブドウ
4619,ラフテー
4620,キャベツ
4621,鯵
4622,南蛮
4623,漬け
4624,酒
4625,沖縄
4626,料理
4627,タイミング
4628,～。
4629,再訪
4630,レポ
4631,明治
4632,神宮前
4633,本気
4634,固定
4635,店
4636,回遊
4637,難儀
4638,地域
4639,刺身
4640,原宿
4641,無理
4642,中
4643,沖縄
4644,料理
4645,メイン
4646,刺し
4647,盛り
4648,アリ
4649,貴重
4650,店
4651,豆腐
4652,グルテン
4653,ワタ
4654,ガラス
4655,酒好き
4656,残
4657,波
4658,白
4659,黒
4660,也
4661,ランチ
4662,夜
4663,本気
4664,泡盛
4665,時
4666,貴重
4667,料理
4668,マンボウ
4669,中
4670,平日
4671,夜
4672,飲食
4673,店
4674,アルコール
4675,時
4676,即
4677,即
4678,近
4679,場
4680,時
4681,分
4682,名
4683,竹下
4684,通り
4685,ビル
4686,地下
4687,階
4688,急
4689,階段
4690,店内
4691,前
4692,客
4693,名
4694,一番
4695,奥
4696,テーブル
4697,席
4698,着席
4699,各
4700,席
4701,背もたれ
4702,頭
4703,密
4704,大きめ
4705,音
4706,古
4707,夏川
4708,平井
4709,堅
4710,平井
4711,堅
4712,古
4713,時計
4714,大
4715,音量
4716,原
4717,曲
4718,朝
4719,置き時計
4720,年
4721,日本語
4722,歌
4723,年
4724,長寿
4725,国
4726,歌
4727,大
4728,英
4729,帝国
4730,ジョージ
4731,ホテル
4732,置時計
4733,経営
4734,者
4735,ジェンキンス
4736,兄弟
4737,実話
4738,(
4739,感動
4740,実話
4741,テレビ
4742,ジョン
4743,機
4744,時
4745,巨人
4746,対
4747,阪神
4748,伝統
4749,一
4750,戦
4751,生ビール
4752,外
4753,瓶ビール
4754,外
4755,瓶
4756,小瓶
4757,中
4758,瓶
4759,生
4760,スリム
4761,ジョッキ
4762,泡
4763,苦手
4764,瓶ビール
4765,本
4766,本来
4767,黒
4768,ラベルベジ
4769,ジャガパリサラダ
4770,外
4771,量
4772,串
4773,ネギマ
4774,外
4775,値段
4776,モモ
4777,外
4778,外
4779,軟骨
4780,入り
4781,明太
4782,マヨ
4783,外
4784,明太
4785,マヨ
4786,ホッピー
4787,白黒
4788,外
4789,ナカ
4790,量
4791,写真
4792,通り
4793,味
4794,ポンコツ
4795,焼酎
4796,味
4797,ジョッキ
4798,氷
4799,氷
4800,数
4801,十
4802,増し
4803,ナカ
4804,キンミヤ
4805,ナカ
4806,外
4807,塩辛
4808,マヨ
4809,焼き
4810,外
4811,正解
4812,味
4813,スパカツチーズ
4814,釧路
4815,名物
4816,スパカツ
4817,スパゲチー
4818,簡単
4819,柔
4820,ミート
4821,ソース
4822,トマト
4823,ソース
4824,味
4825,上
4826,チキン
4827,カツ
4828,マイナス
4829,全部
4830,大量
4831,チーズ
4832,結果
4833,チーズ
4834,釧路
4835,スパカツ
4836,一緒
4837,マンボウ
4838,中
4839,撤収
4840,地下
4841,階段
4842,車いす
4843,不可
4844,カウンター
4845,席
4846,間隔
4847,可動
4848,椅子
4849,左利き
4850,可
4851,時間
4852,子供
4853,可
4854,イキフン
4855,古
4856,時計
4857,原宿
4858,竹下
4859,通り
4860,沿い
4861,食堂
4862,ニ
4863,号
4864,店
4865,一
4866,杯
4867,以前
4868,邪魔
4869,原宿
4870,教会
4871,通り
4872,食堂
4873,二
4874,号
4875,店
4876,食堂
4877,昨年
4878,訪問
4879,好
4880,印象
4881,号
4882,店
4883,年
4884,年末
4885,オープン
4886,オープン
4887,記念
4888,生ビール
4889,アルコール
4890,料理
4891,半額
4892,中
4893,オフィス
4894,時間
4895,食事
4896,居酒屋
4897,利用
4898,便利
4899,店
4900,原宿
4901,大衆
4902,的
4903,価格
4904,竹下
4905,通り
4906,真ん中
4907,明治
4908,神宮前
4909,駅
4910,番
4911,出口
4912,ジャニーズショップ
4913,横目
4914,分
4915,到着
4916,入口
4917,半額
4918,告知
4919,ポスター
4920,サッポロ
4921,黒
4922,ラベル
4923,生ビール
4924,通常
4925,価格
4926,⇒
4927,デュアーズハイボール
4928,通常
4929,価格
4930,⇒。
4931,税
4932,抜
4933,価格
4934,半額
4935,フェア
4936,年
4937,月
4938,期間
4939,限定
4940,実施
4941,地下
4942,席
4943,テーブルー
4944,卓
4945,一
4946,人
4947,卓
4948,プロ
4949,席
4950,カウンター
4951,席
4952,テーブル
4953,残念
4954,ＪＫ
4955,席
4956,カウンター
4957,時
4958,残り
4959,分
4960,生ビール
4961,原宿
4962,ＪＫ
4963,観光
4964,地
4965,竹下
4966,通り
4967,気軽
4968,店
4969,ランチタイム
4970,昼
4971,定食
4972,類
4973,引き
4974,単品
4975,注文
4976,時
4977,過ぎ
4978,訪問
4979,客
4980,割
4981,割
4982,昼
4983,酒
4984,大盛り
4985,カレー
4986,唐
4987,揚げ
4988,トッピング
4989,納豆
4990,生
4991,卵
4992,注文
4993,全部
4994,場所
4995,味
4996,普通
4997,満足
4998,蕎麦
4999,オススメ
5000,後
5001,灰皿
5002,タバコ
5003,個室
5004,半
5005,個室
5006,モノトーン
5007,店
5008,大通り
5009,本
5010,ロジ
5011,乃木坂
5012,寄り
5013,コース
5014,料理
5015,出汁
5016,豚
5017,コース
5018,葱
5019,味わい
5020,隠れ家
5021,利用
5022,時期
5023,心
5024,放題
5025,飲み物
5026,メニュー
5027,利用
5028,表参道
5029,駅
5030,裏通り
5031,テラス
5032,席
5033,チェック
5034,柄
5035,テーブルクロス
5036,オシャレ
5037,イタリアン
5038,目
5039,右
5040,視線
5041,時
5042,ランチ
5043,看板
5044,入口
5045,Ｆ
5046,階段
5047,フロア
5048,豚
5049,メイン
5050,ダイニング
5051,豚汁
5052,ライス
5053,替り
5054,気
5055,種
5056,セット
5057,豚
5058,丼
5059,セット
5060,タレ
5061,豚肉
5062,旨味
5063,油脂
5064,汁
5065,ライス
5066,ライス
5067,相性
5068,旨味
5069,甘み
5070,ミックス
5071,風味
5072,和食
5073,出汁
5074,文化
5075,日本人
5076,味覚
5077,フィックス
5078,丼
5079,ライス
5080,替り
5081,表参道
5082,夜
5083,定食
5084,店
5085,コロナ
5086,影響
5087,飲食
5088,店
5089,非常
5090,状況
5091,消費
5092,者
5093,立場
5094,夜
5095,雰囲気
5096,的
5097,気軽
5098,定食
5099,表参道
5100,駅
5101,出口
5102,分
5103,建物
5104,階
5105,個室
5106,メイン
5107,和食
5108,居酒屋
5109,脂身
5110,甘み
5111,追加
5112,肉
5113,グレード
5114,蕎麦
5115,出汁
5116,投入
5117,蕎麦
5118,粉
5119,料理
5120,サービス
5121,雰囲気
5122,何
5123,印象
5124,一
5125,歩
5126,決め手
5127,利用
5128,友達
5129,女子
5130,会
5131,コース
5132,予約
5133,表参道
5134,ビル
5135,何
5136,度
5137,店
5138,初
5139,オシャレ
5140,雰囲気
5141,店
5142,土曜
5143,夕方
5144,満席
5145,少
5146,人数
5147,女子
5148,会
5149,デート
5150,カップル
5151,料理
5152,放題
5153,時間
5154,コース
5155,コスパ
5156,最高
5157,料理
5158,放題
5159,酒
5160,接客
5161,コース
5162,利用
5163,料理
5164,全部
5165,白身
5166,魚
5167,素
5168,鶏肉
5169,丁寧
5170,素材
5171,味付け
5172,デザート
5173,抹茶
5174,黒
5175,蜜
5176,寒天
5177,美味
5178,回
5179,目
5180,エレベーター
5181,店
5182,靴
5183,広め
5184,個室
5185,カウンター
5186,ジンジャー
5187,エール
5188,選
5189,銀
5190,鱈
5191,西京
5192,焼き
5193,出汁
5194,茶漬け
5195,:
5196,鯛
5197,塩
5198,鶏
5199,柚子
5200,胡椒
5201,焼き
5202,鰻
5203,串
5204,卵
5205,心
5206,選
5207,♡
5208,西京
5209,焼き
5210,巻き
5211,卵
5212,西京
5213,焼き
5214,一つ
5215,鶏
5216,鱈
5217,焼き
5218,加減
5219,大
5220,正解
5221,場所
5222,的
5223,駅
5224,立地
5225,的
5226,デート
5227,女子
5228,会
5229,最適
5230,雰囲気
5231,♡
5232,酒
5233,一
5234,回
5235,ランチ
5236,会話
5237,席
5238,用意
5239,貴重
5240,店
5241,会食
5242,店
5243,貴重
5244,店
5245,種類
5246,食事
5247,青山
5248,一
5249,丁目
5250,駅
5251,西側
5252,蕎麦
5253,ダイニング
5254,ランチ
5255,提供
5256,メニュー
5257,:
5258,提供
5259,宣伝
5260,:
5261,入
5262,店
5263,店内
5264,四
5265,人
5266,テーブル
5267,卓
5268,十
5269,人
5270,テーブル
5271,卓
5272,窓
5273,向き
5274,カウンター
5275,席
5276,席
5277,先客
5278,メニュー
5279,豚
5280,注文
5281,分
5282,程度
5283,料理
5284,到着
5285,支払い
5286,クレジットカード
